"taxid","species_name","accession_num","seq_name","seq_len"
1410462,"Orthochromis luongoensis",NA,NA,NA
1410461,"Mesonauta mirificus",NA,NA,NA
1410458,"Geophagus iporangensis",NA,NA,NA
1410457,"Chetia mola",NA,NA,NA
1410456,"Biotoecus opercularis",NA,NA,NA
1410455,"Benitochromis batesii","KF359882","Benitochromis batesii clone 41 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1038
1355922,"Cyphotilapia gibberosa","KJ176263","Cyphotilapia gibberosa clone 1039952540 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
1315705,"Coptodon deckerti",NA,NA,NA
1301021,"Paraneetroplus nebulifer",NA,NA,NA
1300322,"Lethrinops albus",NA,NA,NA
1298789,"Placidochromis electra","JX122952","Placidochromis electra voucher MW4720 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1298786,"Petrotilapia genalutea","JX122964","Petrotilapia genalutea voucher MW4468 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1298779,"Labidochromis pallidus","JX122935","Labidochromis pallidus voucher MW4915 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1298778,"Labidochromis mylodon","JX122959","Labidochromis mylodon voucher MW4582 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1298775,"Mylochromis epichorialis","JX122950","Mylochromis epichorialis voucher MW4731 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1280522,"Dicrossus filamentosus","KR233975","Dicrossus filamentosus mitochondrion, partial genome",11887
1263297,"Congolapia louna","JQ992935","Congolapia louna isolate 1495 voucher MRAC A8-020-P-0969-0970 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
1263296,"Congolapia crassa","JQ992931","Congolapia crassa isolate 24004 voucher AMNH 242004 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
1237360,"Orthochromis kalungwishiensis","KJ176256","Orthochromis kalungwishiensis clone 1062177710 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
1237182,"Orthochromis torrenticola","JX157111","Orthochromis torrenticola isolate H51 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1022
1237181,"Orthochromis stormsi","AY930057","Orthochromis stormsi NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1237176,"Astatotilapia stappersii","KY366816","Astatotilapia stappersii voucher 81345 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1237169,"Haplochromis snoeksi","JX157100","Haplochromis snoeksi isolate H40 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1022
1237161,"Thoracochromis callichromus","KY366829","Thoracochromis callichromus voucher 81374 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1237160,"Cyclopharynx schwetzi","KY366831","Cyclopharynx schwetzi voucher 81376 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1224741,"Crenicichla frenata",NA,NA,NA
1204183,"Cichla nigromaculata",NA,NA,NA
1202905,"Thoracochromis wingatii","KY366765","Thoracochromis wingatii voucher 80958 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1202851,"Haplochromis macropsoides","JQ950381","Haplochromis macropsoides voucher KAT_15 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",780
1193633,"Ptychochromoides itasy",NA,NA,NA
1171431,"Trematochromis benthicola","KJ176273","Trematochromis benthicola clone 1039953225 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
1158422,"Chindongo socolofi","JX157074","Pseudotropheus socolofi isolate H13 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1022
1131402,"Trematocara nigrifrons","JF900328","Trematocara nigrifrons NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1036
1123833,"Crenicichla haroldoi",NA,NA,NA
1123832,"Crenicichla britskii",NA,NA,NA
1123830,"Cichlasoma paranaense",NA,NA,NA
1084758,"Trematocara marginatum","JF900327","Trematocara marginatum NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1040
1084754,"Haplochromis thereuterion","JX157085","Haplochromis thereuterion isolate H25 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1022
1084747,"Haplochromis laparogramma","KY366731","Haplochromis laparogramma voucher 14060 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1078953,"Haplochromis fischeri","AY930063","Haplochromis fischeri isolate T44 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1077074,"Crenicichla marmorata","MW563674","Crenicichla marmorata isolate II65 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1077073,"Crenicichla jupiaensis","JF520016","Crenicichla jupiaensis isolate J9 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
1077072,"Crenicichla igara","MW563536","Crenicichla igara isolate C542 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",976
1077071,"Crenicichla hadrostigma","MW563465","Crenicichla hadrostigma isolate C350 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",799
1077070,"Crenicichla cyanonotus",NA,NA,NA
1077069,"Crenicichla cametana","MW563499","Crenicichla cametana isolate C498 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",994
1077068,"Mesoheros ornatus",NA,NA,NA
1077067,"Australoheros ykeregua",NA,NA,NA
1077066,"Australoheros kaaygua",NA,NA,NA
1077065,"Australoheros forquilha",NA,NA,NA
1075432,"Placidochromis platyrhynchos",NA,NA,NA
1075431,"Alticorpus geoffreyi","NC_028033","Alticorpus geoffreyi mitochondrion, complete genome",16578
1075427,"Placidochromis vulgaris",NA,NA,NA
1069630,"Congochromis sabinae","KJ816429","Congochromis sabinae isolate CICH73 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",993
1069607,"Teleogramma gracile","KP714173","Teleogramma gracile voucher 4297 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",997
1069602,"Steatocranus rouxi",NA,NA,NA
1069601,"Steatocranus mpozoensis",NA,NA,NA
1069595,"Nanochromis wickleri","KJ816446","Nanochromis wickleri isolate CICH75 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",993
1069594,"Nanochromis transvestitus","KJ816447","Nanochromis transvestitus isolate CICH77 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",993
1069593,"Nanochromis teugelsi","KJ816442","Nanochromis teugelsi isolate CICH39 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",993
1069592,"Nanochromis splendens","KJ816449","Nanochromis splendens isolate C05330 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",993
1069590,"Nanochromis nudiceps","KJ816441","Nanochromis nudiceps isolate Nnudiceps NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",993
1069589,"Nanochromis minor","KJ816439","Nanochromis minor isolate C08586 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",993
1069588,"Nanochromis consortus","KJ816448","Nanochromis consortus isolate C05489 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",993
1027357,"Tylochromis sudanensis",NA,NA,NA
1007108,"Amphilophus supercilius",NA,NA,NA
1007106,"Amphilophus globosus",NA,NA,NA
934812,"Lichnochromis acuticeps",NA,NA,NA
934809,"Astatotilapia swynnertoni",NA,NA,NA
934269,"Petrotilapia tridentiger",NA,NA,NA
934268,"Haplochromis tanaos",NA,NA,NA
933959,"Andinoacara stalsbergi",NA,NA,NA
933957,"Andinoacara sapayensis",NA,NA,NA
933956,"Andinoacara latifrons",NA,NA,NA
880859,"Paraneetroplus gibbiceps",NA,NA,NA
874364,"Tylochromis intermedius",NA,NA,NA
870598,"Crenicichla lacustris","HM048873","Crenicichla lacustris haplotype II74 tRNA-Gln gene, partial sequence; tRNA-Met gene, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp gene, complete sequence; and tRNA-Ala gene, partial sequence; mitochondrial",1295
870161,"Coptodon snyderae","KX347763","Coptodon snyderae NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1024
870159,"Coptodon bakossiorum",NA,NA,NA
863668,"Neolamprologus walteri","HM623808","Neolamprologus walteri isolate 1816 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
862240,"Crenicichla ypo","KY356746","Crenicichla ypo isolate C417 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",636
858759,"Amphilophus sagittae",NA,NA,NA
858711,"Amphilophus amarillo","KY315559","Amphilophus amarillo mitochondrion, complete genome",16521
796932,"Labidochromis ianthinus","JX122946","Labidochromis ianthinus voucher MW4752 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
796931,"Labidochromis flavigulis",NA,NA,NA
796772,"Thorichthys socolofi",NA,NA,NA
796757,"Mylochromis incola",NA,NA,NA
795477,"Lamprologus tigripictilis","OQ862832","Lamprologus tigripictilis mitochondrion, complete genome",16582
795476,"Teleogramma depressa","HM101360","Teleogramma depressa voucher c17 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",943
765726,"Crenicichla hu","KY356640","Crenicichla hu isolate C447 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",776
765725,"Crenicichla yaha","GQ328035","Crenicichla yaha isolate C6 tRNA-Gln (trnQ) gene, partial sequence; tRNA-Met (trnM) gene, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp (trnW) gene, complete sequence; and tRNA-Ala (trnA) gene, partial sequence; mitochondrial",1295
765724,"Crenicichla tesay","MW563634","Crenicichla tesay isolate C658 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",780
765723,"Crenicichla gaucho","MW563658","Crenicichla gaucho isolate DNA4 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1029
765722,"Crenicichla mandelburgeri","MW563379","Crenicichla mandelburgeri isolate C198 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
762803,"Mazarunia mazarunii",NA,NA,NA
762800,"Bujurquina hophrys",NA,NA,NA
762799,"Bujurquina apoparuana",NA,NA,NA
762796,"Thorichthys affinis",NA,NA,NA
762772,"Hypsophrys nematopus",NA,NA,NA
762767,"Gymnogeophagus setequedas",NA,NA,NA
762765,"Guianacara stergiosi",NA,NA,NA
762763,"Guianacara owroewefi",NA,NA,NA
762762,"Geophagus taeniopareius",NA,NA,NA
762759,"Geophagus harreri",NA,NA,NA
762757,"Crenicichla reticulata","MW563649","Crenicichla reticulata isolate C685 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",789
762756,"Crenicichla multispinosa","MW563386","Crenicichla multispinosa isolate C209 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
762754,"Crenicichla lenticulata","MW563603","Crenicichla lenticulata isolate C622 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",801
762751,"Chromidotilapia guntheri","KX347754","Chromidotilapia guntheri NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1065
762744,"Apistogramma iniridae",NA,NA,NA
762740,"Acaronia vultuosa",NA,NA,NA
762638,"Cryptoheros cutteri","NC_033552","Cryptoheros cutteri mitochondrion, complete genome",16528
762636,"Cryptoheros chetumalensis",NA,NA,NA
762061,"Rubricatochromis letourneuxi","PQ014274","Rubricatochromis letourneuxi mitochondrion, complete genome",16698
762060,"Crenicichla acutirostris","MW563390","Crenicichla acutirostris isolate C218 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
747757,"Cichla vazzoleri",NA,NA,NA
747756,"Cichla thyrorus",NA,NA,NA
747755,"Cichla pleiozona",NA,NA,NA
747754,"Cichla pinima",NA,NA,NA
747753,"Cichla mirianae",NA,NA,NA
747752,"Cichla melaniae",NA,NA,NA
747751,"Cichla jariina",NA,NA,NA
745803,"Satanoperca lilith",NA,NA,NA
745802,"Heros efasciatus",NA,NA,NA
745343,"Teleocichla gephyrogramma",NA,NA,NA
745342,"Crenicichla vittata","MW563654","Crenicichla vittata isolate C694 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",789
745341,"Crenicichla tendybaguassu","MW563460","Crenicichla tendybaguassu isolate C326 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",796
745340,"Crenicichla semifasciata","JF520095","Crenicichla semifasciata isolate J7 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
745339,"Crenicichla scottii","JF520094","Crenicichla scottii isolate C146 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
745338,"Crenicichla punctata","HM048874","Crenicichla punctata haplotype DNA9 tRNA-Gln gene, partial sequence; tRNA-Met gene, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp gene, complete sequence; and tRNA-Ala gene, partial sequence; mitochondrial",1295
745337,"Crenicichla notophthalmus","MW563646","Crenicichla notophthalmus isolate C680 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",774
745336,"Crenicichla missioneira","MW563657","Crenicichla missioneira isolate DNA1 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
745335,"Crenicichla minuano","MW563635","Crenicichla minuano isolate C659 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",789
745334,"Crenicichla menezesi",NA,NA,NA
745333,"Crenicichla macrophthalma","MW563630","Crenicichla macrophthalma isolate C654 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",735
745332,"Crenicichla iguassuensis","MW563478","Crenicichla iguassuensis isolate C454 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",866
745331,"Crenicichla empheres","MW563535","Crenicichla empheres isolate C540 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",978
745330,"Crenicichla compressiceps","MW563636","Crenicichla compressiceps isolate C662 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",731
745329,"Crenicichla celidochilus","JF519994","Crenicichla celidochilus 'Jacutinga' isolate C128 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
702365,"Protomelas spilonotus",NA,NA,NA
691896,"Dicrossus maculatus",NA,NA,NA
691893,"Limbochromis robertsi","KF359855","Limbochromis robertsi clone 08 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1035
683192,"Interochromis loocki","GQ995747","Interochromis loocki isolate 8258 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
676247,"Amphilophus astorquii",NA,NA,NA
676246,"Amphilophus flaveolus",NA,NA,NA
676245,"Amphilophus chancho",NA,NA,NA
673034,"Vieja zonata",NA,NA,NA
673033,"Vieja hartwegi","HQ529493","Vieja hartwegi isolate UTFTC 2537 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
673032,"Vieja bifasciata","HQ529492","Vieja bifasciata isolate UTFTC 2033 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
665440,"Pterochromis congicus","GQ167807","Pterochromis congicus isolate J42 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
665437,"Chilochromis duponti","GQ167776","Chilochromis duponti isolate J02 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
665432,"Coptodon tholloni","KJ938152","Coptodon tholloni strain ZSM9 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",972
665431,"Coelotilapia joka","KJ938148","Coelotilapia joka strain ZSM11 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",972
665430,"Tilapia guinasana","GQ167802","Tilapia guinasana isolate J32 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
665429,"Coptodon dageti","GQ167821","Tilapia dageti isolate J63 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
665425,"Steatocranus ubanguiensis","GQ167826","Steatocranus ubanguiensis isolate J68 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
665420,"Steatocranus glaber","GQ167816","Steatocranus glaber isolate J55 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",912
665419,"Steatocranus gibbiceps","GQ167791","Steatocranus gibbiceps isolate J20 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
665418,"Steatocranus bleheri","GQ167789","Steatocranus bleheri isolate J18 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
665417,"Sarotherodon mvogoi","MK788941","Sarotherodon mvogoi isolate ZSM_PAA_600 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
665415,"Pelmatochromis buettikoferi","GQ167783","Pelmatochromis buettikoferi isolate J11 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
665414,"Gobiocichla wonderi","GQ167778","Gobiocichla wonderi isolate J04 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
665408,"Congolapia bilineata","GQ167824","Tilapia bilineata 'Salonga' isolate J66 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
661982,"Rocio octofasciata","NC_033548","Rocio octofasciata mitochondrion, complete genome",16539
613157,"Cichla kelberi",NA,NA,NA
565375,"Geophagus proximus",NA,NA,NA
565372,"Geophagus megasema",NA,NA,NA
559353,"Neolamprologus sexfasciatus","HM623828","Neolamprologus sexfasciatus isolate 3624 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
559352,"Neolamprologus obscurus","HM623824","Neolamprologus obscurus isolate 2946 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
559349,"Lepidiolamprologus mimicus",NA,NA,NA
559347,"Xenotilapia rotundiventralis","AY337793","Microdontochromis rotundiventralis NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial gene for mitochondrial product",1047
559346,"Xenotilapia papilio",NA,NA,NA
559345,"Xenotilapia melanogenys","AY682517","Enantiopus melanogenys isolate 1844 Katoto NADH hydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
559344,"Xenotilapia leptura","EF679238","Xenotilapia leptura NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
559343,"Cyprichromis coloratus","AB588096","Cyprichromis coloratus mitochondrial ND2 gene for NADH hydrogenase subunit 2, partial cds, clone: CjumYKs6",1005
559342,"Benthochromis horii","KM288915","Benthochromis horii isolate 03_Cituta NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
547570,"Haplochromis hiatus",NA,NA,NA
547569,"Haplochromis iris",NA,NA,NA
543938,"Haplochromis angustifrons","KY366771","Haplochromis angustifrons voucher 81011 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1028
543933,"Schwetzochromis neodon","EU753957","Schwetzochromis neodon isolate Cich113 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
543924,"Haplochromis rudolfianus","EU753942","Haplochromis rudolfianus isolate Cich166 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1046
526995,"Nyassachromis prostoma","EU661715","Copadichromis prostoma isolate MW1330 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
526960,"Eclectochromis ornatus","EU661717","Eclectochromis ornatus isolate MW1711 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
526958,"Petrotilapia nigra","NC_018557","Petrotilapia nigra mitochondrion, complete genome",16583
526956,"Buccochromis heterotaenia","EU661719","Buccochromis heterotaenia isolate MW1709 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
516076,"Cichla piquiti","NC_084242","Cichla piquiti mitochondrion, complete genome",16536
454628,"Rhamphochromis ferox",NA,NA,NA
454626,"Rhamphochromis woodi",NA,NA,NA
452219,"Xenochromis hecqui","EF437514","Xenochromis hecqui isolate 5491 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
452215,"Plecodus elaviae","EF437504","Plecodus elaviae isolate 05 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
452213,"Neolamprologus devosi","EF437476","Neolamprologus devosi isolate 1819 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
451874,"Nyassachromis microcephalus",NA,NA,NA
451872,"Otopharynx lithobates","JX122958","Otopharynx lithobates voucher MW4603 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
451859,"Sciaenochromis ahli",NA,NA,NA
451857,"Chindongo flavus",NA,NA,NA
451856,"Chindongo demasoni",NA,NA,NA
451848,"Copadichromis trimaculatus","NC_035991","Copadichromis trimaculatus mitochondrion, complete genome",16581
451842,"Copadichromis mloto","NC_030584","Copadichromis mloto mitochondrion, complete genome",16583
451841,"Copadichromis jacksoni","GQ422593","Copadichromis jacksoni NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",934
451840,"Copadichromis cyaneus",NA,NA,NA
449991,"Wajpamheros nourissati",NA,NA,NA
449988,"Mayaheros beani",NA,NA,NA
449328,"Telmatochromis brichardi",NA,NA,NA
449327,"Neolamprologus ventralis","KJ187234","Neolamprologus ventralis voucher NRM:59623 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
449324,"Neolamprologus prochilus","HM623825","Neolamprologus prochilus isolate 3623 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
449323,"Neolamprologus pectoralis",NA,NA,NA
449322,"Neolamprologus mustax","HM623811","Neolamprologus mustax isolate 2188 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
449320,"Neolamprologus longicaudatus",NA,NA,NA
449319,"Neolamprologus falcicula","HM623817","Neolamprologus falcicula isolate 3436 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
449318,"Neolamprologus bifasciatus","HM623809","Neolamprologus bifasciatus isolate 1820 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
449317,"Julidochromis dickfeldi","OQ862836","Julidochromis dickfeldi mitochondrion, complete genome",16588
449287,"Tahuantinsuyoa macantzatza",NA,NA,NA
449282,"Krobia guianensis","NC_031440","Krobia guianensis voucher krobia_run4RL2 mitochondrion, complete genome",16539
449276,"Nannacara taenia",NA,NA,NA
449274,"Nannacara aureocephalus",NA,NA,NA
449269,"Cichlasoma pusillum",NA,NA,NA
449268,"Cichlasoma araguaiense",NA,NA,NA
449267,"Bujurquina syspilus",NA,NA,NA
449265,"Bujurquina peregrinabunda",NA,NA,NA
449264,"Aequidens tubicen",NA,NA,NA
449257,"Aequidens potaroensis",NA,NA,NA
449256,"Aequidens patricki",NA,NA,NA
449254,"Aequidens chimantanus",NA,NA,NA
449250,"Andinoacara biseriatus","KX397359","Andinoacara biseriatus mitochondrion, partial genome",9953
446522,"Benitochromis ufermanni",NA,NA,NA
445558,"Hemitilapia oxyrhynchus","NC_031415","Hemitilapia oxyrhyncha mitochondrion, complete genome",16583
445512,"Labidochromis gigas",NA,NA,NA
445511,"Mylochromis mola",NA,NA,NA
445509,"Chindongo elongatus","KJ176270","Pseudotropheus elongatus clone 1039952550 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1008
445508,"Placidochromis johnstoni",NA,NA,NA
445507,"Maylandia aurora","GQ422569","Maylandia aurora NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",934
445506,"Pseudotropheus crabro","NC_018559","Pseudotropheus crabro mitochondrion, complete genome",16584
445505,"Copadichromis mbenjii",NA,NA,NA
445504,"Ctenopharynx pictus","GQ422587","Ctenopharynx pictus NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",934
445503,"Protomelas spilopterus",NA,NA,NA
445501,"Docimodus evelynae",NA,NA,NA
441665,"Rheoheros coeruleus",NA,NA,NA
441663,"Parachromis friedrichsthalii",NA,NA,NA
441656,"Amphilophus xiloaensis",NA,NA,NA
441536,"Maylandia fainzilberi",NA,NA,NA
441521,"Maylandia pyrsonotos",NA,NA,NA
441520,"Maylandia phaeos",NA,NA,NA
441518,"Maylandia mbenjii","JX122945","Maylandia mbenjii voucher MW4762 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
441517,"Maylandia hajomaylandi",NA,NA,NA
441516,"Maylandia greshakei","JX122962","Maylandia greshakei voucher MW4500 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
441515,"Maylandia emmiltos",NA,NA,NA
441513,"Maylandia chrysomallos","JX122954","Maylandia chrysomallos voucher MW4682 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
441512,"Maylandia benetos","JX122961","Maylandia benetos voucher MW4529 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
431670,"Telmatochromis brachygnathus","KJ187229","Telmatochromis brachygnathus voucher NRM:59783 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
425697,"Serranochromis longimanus",NA,NA,NA
422201,"Protomelas virgatus",NA,NA,NA
420348,"Cichlasoma dimerus","NC_033551","Cichlasoma dimerus mitochondrion, complete genome",16617
420112,"Lamprologus ornatipinnis","NC_072706","Lamprologus ornatipinnis mitochondrion, complete genome",16585
420109,"Neolamprologus wauthioni","EF191118","Neolamprologus wauthioni isolate 2864 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
420108,"Neolamprologus leloupi","EF191104","Neolamprologus leloupi isolate 1907 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
420107,"Neolamprologus multifasciatus","EF191091","Neolamprologus multifasciatus isolate 2480 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
420106,"Lamprologus laparogramma","EF191088","Lamprologus laparogramma isolate 1836 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
420105,"Lamprologus signatus","MZ427900","Lamprologus signatus mitochondrion, complete genome",16583
409979,"Perissodus eccentricus","EF437511","Perissodus eccentricus isolate 06 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
407193,"Thorichthys maculipinnis","HQ427495","Thorichthys ellioti voucher UTFTC 2841 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
407111,"Amphilophus istlanus","HQ427489","Cichlasoma istlanum voucher UTFTC 2266 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",1047
399407,"Vieja maculicauda",NA,NA,NA
399273,"Tylochromis mylodon",NA,NA,NA
399272,"Tylochromis bangwelensis",NA,NA,NA
399271,"Tylochromis lateralis",NA,NA,NA
388460,"Symphysodon tarzoo",NA,NA,NA
383918,"Cincelichthys pearsei",NA,NA,NA
383917,"Chuco intermedium",NA,NA,NA
383916,"Thorichthys pasionis",NA,NA,NA
383915,"Herichthys deppii",NA,NA,NA
383914,"Theraps irregularis",NA,NA,NA
378739,"Gymnogeophagus meridionalis",NA,NA,NA
350780,"Uaru fernandezyepezi",NA,NA,NA
350777,"Mesonauta festivus",NA,NA,NA
342867,"Apistogramma bitaeniata",NA,NA,NA
