"taxid","species_name","accession_num","seq_name","seq_len"
665420,"Steatocranus glaber",NA,NA,NA
665419,"Steatocranus gibbiceps",NA,NA,NA
665418,"Steatocranus bleheri",NA,NA,NA
665417,"Sarotherodon mvogoi",NA,NA,NA
665415,"Pelmatochromis buettikoferi",NA,NA,NA
665414,"Gobiocichla wonderi",NA,NA,NA
665408,"Congolapia bilineata",NA,NA,NA
661982,"Rocio octofasciata","NC_033548","Rocio octofasciata mitochondrion, complete genome",16539
613157,"Cichla kelberi",NA,NA,NA
565375,"Geophagus proximus",NA,NA,NA
565372,"Geophagus megasema",NA,NA,NA
559353,"Neolamprologus sexfasciatus",NA,NA,NA
559352,"Neolamprologus obscurus",NA,NA,NA
559349,"Lepidiolamprologus mimicus",NA,NA,NA
559347,"Xenotilapia rotundiventralis",NA,NA,NA
559346,"Xenotilapia papilio",NA,NA,NA
559345,"Xenotilapia melanogenys",NA,NA,NA
559344,"Xenotilapia leptura",NA,NA,NA
559343,"Cyprichromis coloratus",NA,NA,NA
559342,"Benthochromis horii",NA,NA,NA
547570,"Haplochromis hiatus",NA,NA,NA
547569,"Haplochromis iris",NA,NA,NA
543938,"Haplochromis angustifrons",NA,NA,NA
543933,"Schwetzochromis neodon",NA,NA,NA
543924,"Haplochromis rudolfianus",NA,NA,NA
526995,"Nyassachromis prostoma",NA,NA,NA
526960,"Eclectochromis ornatus",NA,NA,NA
526958,"Petrotilapia nigra","NC_018557","Petrotilapia nigra mitochondrion, complete genome",16583
526956,"Buccochromis heterotaenia",NA,NA,NA
516076,"Cichla piquiti","NC_084242","Cichla piquiti mitochondrion, complete genome",16536
454628,"Rhamphochromis ferox",NA,NA,NA
454626,"Rhamphochromis woodi",NA,NA,NA
452219,"Xenochromis hecqui",NA,NA,NA
452215,"Plecodus elaviae",NA,NA,NA
452213,"Neolamprologus devosi",NA,NA,NA
451874,"Nyassachromis microcephalus",NA,NA,NA
451872,"Otopharynx lithobates",NA,NA,NA
451859,"Sciaenochromis ahli",NA,NA,NA
451857,"Chindongo flavus",NA,NA,NA
451856,"Chindongo demasoni",NA,NA,NA
451848,"Copadichromis trimaculatus","NC_035991","Copadichromis trimaculatus mitochondrion, complete genome",16581
451842,"Copadichromis mloto","NC_030584","Copadichromis mloto mitochondrion, complete genome",16583
451841,"Copadichromis jacksoni",NA,NA,NA
451840,"Copadichromis cyaneus",NA,NA,NA
449991,"Wajpamheros nourissati",NA,NA,NA
449988,"Mayaheros beani",NA,NA,NA
449328,"Telmatochromis brichardi",NA,NA,NA
449327,"Neolamprologus ventralis",NA,NA,NA
449324,"Neolamprologus prochilus",NA,NA,NA
449323,"Neolamprologus pectoralis",NA,NA,NA
449322,"Neolamprologus mustax",NA,NA,NA
449320,"Neolamprologus longicaudatus",NA,NA,NA
449319,"Neolamprologus falcicula",NA,NA,NA
449318,"Neolamprologus bifasciatus",NA,NA,NA
449317,"Julidochromis dickfeldi","OQ862836","Julidochromis dickfeldi mitochondrion, complete genome",16588
449287,"Tahuantinsuyoa macantzatza",NA,NA,NA
449282,"Krobia guianensis","NC_031440","Krobia guianensis voucher krobia_run4RL2 mitochondrion, complete genome",16539
449276,"Nannacara taenia",NA,NA,NA
449274,"Nannacara aureocephalus",NA,NA,NA
449269,"Cichlasoma pusillum",NA,NA,NA
449268,"Cichlasoma araguaiense",NA,NA,NA
449267,"Bujurquina syspilus",NA,NA,NA
449265,"Bujurquina peregrinabunda",NA,NA,NA
449264,"Aequidens tubicen",NA,NA,NA
449257,"Aequidens potaroensis",NA,NA,NA
449256,"Aequidens patricki",NA,NA,NA
449254,"Aequidens chimantanus",NA,NA,NA
449250,"Andinoacara biseriatus",NA,NA,NA
446522,"Benitochromis ufermanni",NA,NA,NA
445558,"Hemitilapia oxyrhynchus","NC_031415","Hemitilapia oxyrhyncha mitochondrion, complete genome",16583
445512,"Labidochromis gigas",NA,NA,NA
445511,"Mylochromis mola",NA,NA,NA
445509,"Chindongo elongatus",NA,NA,NA
445508,"Placidochromis johnstoni",NA,NA,NA
445507,"Maylandia aurora",NA,NA,NA
445506,"Pseudotropheus crabro","NC_018559","Pseudotropheus crabro mitochondrion, complete genome",16584
445505,"Copadichromis mbenjii",NA,NA,NA
445504,"Ctenopharynx pictus",NA,NA,NA
445503,"Protomelas spilopterus",NA,NA,NA
445501,"Docimodus evelynae",NA,NA,NA
441665,"Rheoheros coeruleus",NA,NA,NA
441663,"Parachromis friedrichsthalii",NA,NA,NA
441656,"Amphilophus xiloaensis",NA,NA,NA
441536,"Maylandia fainzilberi",NA,NA,NA
441521,"Maylandia pyrsonotos",NA,NA,NA
441520,"Maylandia phaeos",NA,NA,NA
441518,"Maylandia mbenjii",NA,NA,NA
441517,"Maylandia hajomaylandi",NA,NA,NA
441516,"Maylandia greshakei",NA,NA,NA
441515,"Maylandia emmiltos",NA,NA,NA
441513,"Maylandia chrysomallos",NA,NA,NA
441512,"Maylandia benetos",NA,NA,NA
431670,"Telmatochromis brachygnathus",NA,NA,NA
425697,"Serranochromis longimanus",NA,NA,NA
422201,"Protomelas virgatus",NA,NA,NA
420348,"Cichlasoma dimerus","NC_033551","Cichlasoma dimerus mitochondrion, complete genome",16617
420112,"Lamprologus ornatipinnis","NC_072706","Lamprologus ornatipinnis mitochondrion, complete genome",16585
420109,"Neolamprologus wauthioni",NA,NA,NA
420108,"Neolamprologus leloupi",NA,NA,NA
420107,"Neolamprologus multifasciatus",NA,NA,NA
420106,"Lamprologus laparogramma",NA,NA,NA
420105,"Lamprologus signatus","MZ427900","Lamprologus signatus mitochondrion, complete genome",16583
409979,"Perissodus eccentricus",NA,NA,NA
407193,"Thorichthys maculipinnis",NA,NA,NA
407111,"Amphilophus istlanus",NA,NA,NA
399407,"Vieja maculicauda",NA,NA,NA
399273,"Tylochromis mylodon",NA,NA,NA
399272,"Tylochromis bangwelensis",NA,NA,NA
399271,"Tylochromis lateralis",NA,NA,NA
388460,"Symphysodon tarzoo",NA,NA,NA
383918,"Cincelichthys pearsei",NA,NA,NA
383917,"Chuco intermedium",NA,NA,NA
383916,"Thorichthys pasionis",NA,NA,NA
383915,"Herichthys deppii",NA,NA,NA
383914,"Theraps irregularis",NA,NA,NA
378739,"Gymnogeophagus meridionalis",NA,NA,NA
350780,"Uaru fernandezyepezi",NA,NA,NA
350777,"Mesonauta festivus",NA,NA,NA
342867,"Apistogramma bitaeniata",NA,NA,NA
342864,"Thorichthys aureus","NC_031182","Thorichthys aureus voucher ThorAur mitochondrion, complete genome",16530
342863,"Parachromis motaguensis",NA,NA,NA
338890,"Melanochromis vermivorus",NA,NA,NA
331646,"Haplochromis paludinosus",NA,NA,NA
329924,"Lamprologus teugelsi","OQ862831","Lamprologus teugelsi mitochondrion, partial genome",16582
329923,"Lepidiolamprologus kendalli",NA,NA,NA
329916,"Neolamprologus buescheri",NA,NA,NA
329915,"Lamprologus speciosus",NA,NA,NA
329339,"Heroina isonycterina",NA,NA,NA
329337,"Nandopsis tetracanthus",NA,NA,NA
329336,"Australoheros scitulus",NA,NA,NA
329334,"Australoheros angiru",NA,NA,NA
323801,"Tramitichromis intermedius",NA,NA,NA
323800,"Trematocranus placodon","NC_018555","Trematocranus placodon mitochondrion, complete genome",16579
323798,"Taeniochromis holotaenia",NA,NA,NA
323797,"Taeniolethrinops furcicauda",NA,NA,NA
323792,"Maylandia lanisticola",NA,NA,NA
323791,"Protomelas insignis",NA,NA,NA
323788,"Otopharynx argyrosoma",NA,NA,NA
323785,"Mylochromis ericotaenia",NA,NA,NA
323781,"Lethrinops mylodon",NA,NA,NA
323779,"Lethrinops longimanus",NA,NA,NA
323778,"Lethrinops altus",NA,NA,NA
323776,"Labidochromis vellicans",NA,NA,NA
323775,"Gephyrochromis lawsi",NA,NA,NA
323773,"Diplotaxodon argenteus",NA,NA,NA
323772,"Diplotaxodon apogon",NA,NA,NA
323771,"Diplotaxodon aeneus",NA,NA,NA
323768,"Ctenopharynx intermedius",NA,NA,NA
323766,"Corematodus taeniatus",NA,NA,NA
323764,"Chilotilapia rhoadesii","NC_035992","Chilotilapia rhoadesii mitochondrion, complete genome",16580
323762,"Copadichromis chrysonotus",NA,NA,NA
323759,"Buccochromis nototaenia","NC_031416","Buccochromis nototaenia mitochondrion, complete genome",16580
323756,"Alticorpus mentale",NA,NA,NA
318749,"Amphilophus hogaboomorum",NA,NA,NA
318743,"Mayaheros urophthalmus",NA,NA,NA
318736,"Maskaheros argenteus",NA,NA,NA
318730,"Rheoheros lentiginosus",NA,NA,NA
318681,"Amatitlania nanolutea",NA,NA,NA
318680,"Amphilophus lyonsi",NA,NA,NA
318677,"Nandopsis haitiensis",NA,NA,NA
318676,"Australoheros facetus","PP928732","Australoheros facetus isolate AFAC9 mitochondrion, complete genome",16556
318672,"Cichlasoma taenia",NA,NA,NA
318583,"Andinoacara coeruleopunctatus",NA,NA,NA
318582,"Australoheros tembe",NA,NA,NA
318500,"Mesoheros atromaculatus",NA,NA,NA
316409,"Haplochromis obliquidens",NA,NA,NA
316406,"Cheilochromis euchilus","NC_020672","Cheilochromis euchilus mitochondrion, complete genome",16582
316396,"Orthochromis mosoensis",NA,NA,NA
316395,"Orthochromis luichensis",NA,NA,NA
316394,"Orthochromis rubrolabialis",NA,NA,NA
316393,"Orthochromis rugufuensis",NA,NA,NA
316392,"Orthochromis kasuluensis",NA,NA,NA
316391,"Orthochromis uvinzae",NA,NA,NA
313996,"Tyrannochromis maculiceps",NA,NA,NA
313994,"Stigmatochromis modestus",NA,NA,NA
313993,"Lethrinops parvidens",NA,NA,NA
313992,"Aulonocara hueseri",NA,NA,NA
313991,"Labidochromis chisumulae",NA,NA,NA
311996,"Sargochromis giardi",NA,NA,NA
311526,"Nimbochromis linni","NC_018558","Nimbochromis linni mitochondrion, complete genome",16584
311525,"Serranochromis stappersi",NA,NA,NA
311523,"Serranochromis altus",NA,NA,NA
311521,"Sargochromis mellandi",NA,NA,NA
311520,"Serranochromis meridianus",NA,NA,NA
311519,"Sargochromis mortimeri",NA,NA,NA
311518,"Sargochromis coulteri",NA,NA,NA
311515,"Chetia brevicauda",NA,NA,NA
311509,"Serranochromis macrocephalus",NA,NA,NA
311508,"Serranochromis angusticeps",NA,NA,NA
311506,"Thoracochromis demeusii",NA,NA,NA
311505,"Chetia brevis",NA,NA,NA
311504,"Sargochromis codringtonii",NA,NA,NA
311503,"Thoracochromis buysi",NA,NA,NA
311502,"Sargochromis carlottae",NA,NA,NA
311500,"Chetia flaviventris",NA,NA,NA
311498,"Thoracochromis albolabris",NA,NA,NA
311497,"Pharyngochromis acuticeps",NA,NA,NA
311495,"Serranochromis thumbergi",NA,NA,NA
309900,"Neolamprologus nigriventris",NA,NA,NA
309899,"Neolamprologus niger",NA,NA,NA
309894,"Cyprichromis zonatus",NA,NA,NA
309881,"Cyprichromis pavo",NA,NA,NA
309879,"Cyprichromis microlepidotus",NA,NA,NA
309875,"Paracyprichromis nigripinnis",NA,NA,NA
306559,"Symphysodon discus","NC_026689","Symphysodon discus mitochondrion, complete genome",16544
304217,"Rhamphochromis longiceps",NA,NA,NA
303559,"Haplochromis flavus",NA,NA,NA
303557,"Haplochromis elegans",NA,NA,NA
303556,"Haplochromis aeneocolor",NA,NA,NA
303186,"Nandopsis ramsdeni",NA,NA,NA
302988,"Tylochromis pulcher",NA,NA,NA
302987,"Pelmatochromis nigrofasciatus",NA,NA,NA
302985,"Rubricatochromis guttatus",NA,NA,NA
302984,"Gobiocichla ethelwynnae",NA,NA,NA
302982,"Etia nguti",NA,NA,NA
302979,"Tomocichla asfraci",NA,NA,NA
302965,"Paretroplus tsimoly",NA,NA,NA
302778,"Etroplus canarensis","NC_061969","Etroplus canarensis mitochondrion, complete genome",16339
299339,"Haplotaxodon trifasciatus",NA,NA,NA
299337,"Greenwoodochromis christyi",NA,NA,NA
299336,"Benthochromis melanoides",NA,NA,NA
296566,"Myaka myaka","NC_041675","Myaka myaka voucher myakZ101 mitochondrion, complete genome",16626
296564,"Konia dikume","NC_041676","Konia dikume voucher dikuB06 mitochondrion, complete genome",16618
296563,"Konia eisentrauti",NA,NA,NA
296561,"Pungu maclareni","NC_041674","Pungu maclareni voucher pungC25 mitochondrion, complete genome",16565
296559,"Stomatepia mongo",NA,NA,NA
296555,"Sarotherodon linnellii","NC_041673","Sarotherodon linnellii voucher linnAZ05 mitochondrion, complete genome",16634
296554,"Sarotherodon caroli",NA,NA,NA
296553,"Sarotherodon lohbergeri","NC_041677","Sarotherodon lohbergeri voucher lohbZ011 mitochondrion, complete genome",16634
293472,"Hemichromis elongatus",NA,NA,NA
293471,"Bathybates hornii",NA,NA,NA
293470,"Bathybates leo",NA,NA,NA
293469,"Bathybates vittatus",NA,NA,NA
293468,"Bathybates graueri",NA,NA,NA
293467,"Bathybates minor",NA,NA,NA
287489,"Petrochromis fasciolatus",NA,NA,NA
287480,"Petrochromis macrognathus",NA,NA,NA
286728,"Placidochromis polli",NA,NA,NA
286602,"Xenotilapia nigrolabiata",NA,NA,NA
286601,"Sciaenochromis fryeri",NA,NA,NA
286583,"Otopharynx heterodon",NA,NA,NA
286582,"Nimbochromis fuscotaeniatus",NA,NA,NA
286578,"Hemibates stenosoma",NA,NA,NA
286576,"Greenwoodochromis bellcrossi",NA,NA,NA
286574,"Baileychromis centropomoides",NA,NA,NA
286572,"Aulonocara stuartgranti","NC_029380","Aulonocara stuartgranti mitochondrion, complete genome",16669
284754,"Satanoperca pappaterra",NA,NA,NA
284753,"Satanoperca daemon",NA,NA,NA
284752,"Geophagus abalios",NA,NA,NA
284751,"Geophagus dicrozoster",NA,NA,NA
284750,"Biotoecus dicentrarchus",NA,NA,NA
284748,"Cichla intermedia",NA,NA,NA
284746,"Apistogramma agassizii",NA,NA,NA
284745,"Mesonauta egregius",NA,NA,NA
284744,"Cichlasoma orinocense",NA,NA,NA
284743,"Apistogramma hoignei",NA,NA,NA
284740,"Mikrogeophagus ramirezi","NC_031439","Mikrogeophagus ramirezi voucher MikRam_run4RL4 mitochondrion, complete genome",16526
284734,"Crenicichla sveni",NA,NA,NA
284732,"Geophagus surinamensis",NA,NA,NA
284725,"Gymnogeophagus balzanii","KR150864","UNVERIFIED: Gymnogeophagus balzanii mitochondrion sequence",16587
284720,"Gymnogeophagus rhabdotus",NA,NA,NA
284718,"Crenicichla geayi",NA,NA,NA
284704,"Apistogrammoides pucallpaensis",NA,NA,NA
284697,"Satanoperca mapiritensis",NA,NA,NA
284696,"Geophagus brachybranchus",NA,NA,NA
284692,"Geophagus grammepareius",NA,NA,NA
284691,"Biotodoma cupido",NA,NA,NA
281269,"Haplochromis guiarti",NA,NA,NA
281253,"Amphilophus zaliosus",NA,NA,NA
278785,"Lamprologus stappersi","NC_072332","Lamprologus meleagris mitochondrion, complete genome",16582
277995,"Pseudocrenilabrus nicholsi",NA,NA,NA
277994,"Pseudocrenilabrus philander",NA,NA,NA
272725,"Neolamprologus modestus",NA,NA,NA
272724,"Lamprologus lemairii",NA,NA,NA
272723,"Neolamprologus mondabu",NA,NA,NA
272722,"Julidochromis ornatus",NA,NA,NA
272721,"Neolamprologus fasciatus",NA,NA,NA
272720,"Lepidiolamprologus attenuatus",NA,NA,NA
272719,"Lepidiolamprologus profundicola",NA,NA,NA
272718,"Neolamprologus petricola",NA,NA,NA
272717,"Telmatochromis dhonti",NA,NA,NA
257977,"Haplochromis chilotes",NA,NA,NA
252142,"Vieja fenestrata",NA,NA,NA
247411,"Amphilophus trimaculatus",NA,NA,NA
247410,"Vieja guttulata",NA,NA,NA
247407,"Thorichthys helleri",NA,NA,NA
247403,"Herichthys bartoni",NA,NA,NA
247402,"Herichthys steindachneri",NA,NA,NA
247401,"Thorichthys callolepis",NA,NA,NA
247400,"Paraneetroplus bulleri",NA,NA,NA
247398,"Herichthys pantostictus",NA,NA,NA
247396,"Herichthys tamasopoensis",NA,NA,NA
247393,"Herichthys minckleyi","KT222938","Herichthys minckleyi isolate LosRemojosPap NADH dehydrogenase subunit 5 (ND5) gene, complete cds; mitochondrial",1840
244518,"Petrochromis trewavasae","NC_018814","Petrochromis trewavasae mitochondrion, complete genome",16588
244514,"Petrochromis polyodon",NA,NA,NA
244513,"Petrochromis famula",NA,NA,NA
244511,"Limnotilapia dardennii",NA,NA,NA
242822,"Bujurquina vittata",NA,NA,NA
242821,"Laetacara dorsigera",NA,NA,NA
242820,"Andinoacara rivulatus","NC_025671","Andinoacara rivulatus mitochondrion, complete genome",16585
242819,"Aequidens metae","NC_033544","Aequidens metae mitochondrion, complete genome",16541
240489,"Callochromis melanostigma",NA,NA,NA
240485,"Xenotilapia longispinis",NA,NA,NA
240484,"Xenotilapia caudafasciata",NA,NA,NA
240481,"Xenotilapia flavipinnis",NA,NA,NA
240480,"Xenotilapia boulengeri",NA,NA,NA
240473,"Lestradea stappersii",NA,NA,NA
238235,"Satanoperca leucosticta",NA,NA,NA
238234,"Crenicichla alta",NA,NA,NA
238233,"Heros severus","MT363636","Heros severus mitochondrion, complete genome",16577
238232,"Etroplus suratensis","NC_029832","Etroplus suratensis mitochondrion, complete genome",16467
238231,"Paretroplus nourissati",NA,NA,NA
238230,"Paretroplus damii",NA,NA,NA
238228,"Paretroplus kieneri",NA,NA,NA
238227,"Paretroplus menarambo",NA,NA,NA
238226,"Paretroplus dambabe",NA,NA,NA
238225,"Paretroplus maromandia",NA,NA,NA
238224,"Paretroplus maculatus","NC_011177","Paretroplus maculatus mitochondrion, complete genome",16486
238221,"Ptychochromoides vondrozo",NA,NA,NA
238218,"Ptychochromis inornatus",NA,NA,NA
238217,"Ptychochromis grandidieri",NA,NA,NA
227845,"Thoracochromis brauschi",NA,NA,NA
227775,"Haplochromis gracilior",NA,NA,NA
227774,"Haplochromis squamipinnis",NA,NA,NA
227772,"Haplochromis crebridens",NA,NA,NA
227771,"Haplochromis vittatus",NA,NA,NA
227770,"Haplochromis microchrysomelas",NA,NA,NA
227769,"Haplochromis occultidens",NA,NA,NA
227768,"Haplochromis olivaceus",NA,NA,NA
227767,"Haplochromis graueri",NA,NA,NA
227766,"Haplochromis paucidens",NA,NA,NA
227765,"Haplochromis scheffersi",NA,NA,NA
227762,"Haplochromis insidiae",NA,NA,NA
227759,"Haplochromis rubescens",NA,NA,NA
227758,"Haplochromis nigroides",NA,NA,NA
227757,"Haplochromis astatodon",NA,NA,NA
219385,"Bathybates fasciatus",NA,NA,NA
219380,"Anomalochromis thomasi",NA,NA,NA
219373,"Nanochromis parilus",NA,NA,NA
219369,"Teleogramma brichardi",NA,NA,NA
219366,"Pelvicachromis taeniatus",NA,NA,NA
205486,"Cynotilapia afra","NC_018564","Cynotilapia afra mitochondrion, complete genome",16585
205334,"Astatotilapia flaviijosephi",NA,NA,NA
195092,"Trematocara macrostoma",NA,NA,NA
195090,"Lamprologus ocellatus",NA,NA,NA
184153,"Neolamprologus splendens",NA,NA,NA
184152,"Neolamprologus savoryi",NA,NA,NA
184151,"Neolamprologus pulcher",NA,NA,NA
184150,"Neolamprologus olivaceous",NA,NA,NA
184149,"Neolamprologus marunguensis",NA,NA,NA
184148,"Neolamprologus helianthus",NA,NA,NA
184147,"Neolamprologus gracilis",NA,NA,NA
175425,"Haplochromis oligacanthus",NA,NA,NA
172543,"Mesoheros festae",NA,NA,NA
172541,"Vieja breidohri",NA,NA,NA
172539,"Caquetaia myersi",NA,NA,NA
172537,"Cleithracara maronii",NA,NA,NA
172535,"Parachromis managuensis","NC_026918","Parachromis managuensis mitochondrion, complete genome",16526
172533,"Aequidens diadema",NA,NA,NA
172532,"Hypselecara temporalis","NC_011168","Hypselecara temporalis mitochondrion, complete genome",16544
172531,"Aequidens tetramerus",NA,NA,NA
172530,"Laetacara thayeri","KR233974","Laetacara thayeri mitochondrion, partial genome",14315
172526,"Maskaheros regani",NA,NA,NA
172524,"Trichromis salvini",NA,NA,NA
172522,"Andinoacara pulcher","NC_033547","Andinoacara pulcher mitochondrion, complete genome",16513
168804,"Teleocichla proselytus",NA,NA,NA
168803,"Teleocichla monogramma",NA,NA,NA
168802,"Nannacara anomala","NC_031183","Nannacara anomala voucher NanAno mitochondrion, complete genome",16502
168092,"Orthochromis machadoi",NA,NA,NA
167929,"Oreochromis mortimeri",NA,NA,NA
167928,"Oreochromis karongae",NA,NA,NA
167849,"Orthochromis mazimeroensis",NA,NA,NA
167848,"Pseudosimochromis curvifrons",NA,NA,NA
167846,"Plecodus straeleni",NA,NA,NA
167844,"Orthochromis polyacanthus",NA,NA,NA
165734,"Mylochromis anaphyrmus",NA,NA,NA
163648,"Tyrannochromis nigriventer",NA,NA,NA
163647,"Tramitichromis variabilis",NA,NA,NA
163646,"Tramitichromis brevis",NA,NA,NA
163645,"Taeniolethrinops praeorbitalis","JN628857","UNVERIFIED: Taeniolethrinops praeorbitalis mitochondrion sequence",16580
163644,"Taeniolethrinops laticeps",NA,NA,NA
163642,"Sciaenochromis psammophilus",NA,NA,NA
163641,"Rhamphochromis macrophthalmus",NA,NA,NA
163639,"Sciaenochromis benthicola",NA,NA,NA
163638,"Rhamphochromis esox","NC_018563","Rhamphochromis esox mitochondrion, complete genome",16583
163637,"Protomelas taeniolatus",NA,NA,NA
163636,"Pallidochromis tokolosh","JN628859","UNVERIFIED: Pallidochromis tokolosh mitochondrion sequence",16581
163630,"Otopharynx speciosus",NA,NA,NA
163629,"Lethrinops microdon",NA,NA,NA
163628,"Lethrinops longipinnis",NA,NA,NA
163627,"Lethrinops furcifer",NA,NA,NA
163626,"Exochochromis anagenys",NA,NA,NA
163624,"Diplotaxodon macrops",NA,NA,NA
163623,"Diplotaxodon limnothrissa","NC_018556","Diplotaxodon limnothrissa mitochondrion, complete genome",16579
163621,"Diplotaxodon greenwoodi",NA,NA,NA
163619,"Dimidiochromis kiwinge","NC_030608","Dimidiochromis kiwinge mitochondrion, complete genome",16581
163618,"Copadichromis virginalis","NC_029761","Copadichromis virginalis mitochondrion, complete genome",16704
163617,"Copadichromis quadrimaculatus","NC_030607","Copadichromis quadrimaculatus mitochondrion, complete genome",16583
163616,"Copadichromis borleyi","NC_073585","Copadichromis borleyi mitochondrion, complete genome",16581
163615,"Buccochromis oculatus",NA,NA,NA
161897,"Crenicichla lepidota",NA,NA,NA
160802,"Coptodon bemini",NA,NA,NA
160801,"Oreochromis jipe",NA,NA,NA
160745,"Oreochromis variabilis","NC_026109","Oreochromis variabilis mitochondrion, complete genome",16626
160743,"Oreochromis mweruensis",NA,NA,NA
158894,"Oreochromis andersonii","NC_037019","Oreochromis andersonii mitochondrion, complete genome",16642
158784,"Tristramella simonis",NA,NA,NA
158782,"Trematocara unimaculatum",NA,NA,NA
158780,"Coptodon walteri",NA,NA,NA
158779,"Pelmatolapia mariae",NA,NA,NA
158778,"Coptodon louka",NA,NA,NA
158776,"Heterotilapia cessiana",NA,NA,NA
158775,"Pelmatolapia cabrae",NA,NA,NA
158774,"Tilapia busumana",NA,NA,NA
158772,"Tilapia brevimanus",NA,NA,NA
158771,"Thysochromis ansorgii",NA,NA,NA
158770,"Steatocranus tinanti",NA,NA,NA
158769,"Sarotherodon occidentalis",NA,NA,NA
158768,"Sarotherodon caudomarginatus",NA,NA,NA
158767,"Oreochromis schwebischi",NA,NA,NA
158766,"Oreochromis macrochir","NC_037020","Oreochromis macrochir mitochondrion, complete genome",16644
158765,"Iranocichla hormuzensis",NA,NA,NA
158763,"Cyclopharynx fwae",NA,NA,NA
158760,"Benthochromis tricoti",NA,NA,NA
152463,"Ophthalmotilapia boops",NA,NA,NA
143659,"Stomatepia pindu","NC_041678","Stomatepia pindu voucher pindC26 mitochondrion, complete genome",16636
143646,"Stomatepia mariae",NA,NA,NA
143624,"Maylandia estherae",NA,NA,NA
143555,"Aristochromis christyi",NA,NA,NA
143550,"Xenotilapia ornatipinnis",NA,NA,NA
143546,"Sarotherodon steinbachi",NA,NA,NA
143508,"Haplochromis piceatus",NA,NA,NA
143507,"Haplochromis ishmaeli",NA,NA,NA
143506,"Grammatotria lemairii",NA,NA,NA
143505,"Gnathochromis permaxillaris",NA,NA,NA
143503,"Dimidiochromis strigatus","KX346235","Dimidiochromis strigatus mitochondrion, complete genome",16582
143496,"Aulonocara baenschi",NA,NA,NA
137558,"Otopharynx brooksi",NA,NA,NA
137468,"Apistogramma regani",NA,NA,NA
137415,"Apistogramma caetei",NA,NA,NA
137276,"Aulonocara jacobfreibergi",NA,NA,NA
137275,"Nimbochromis livingstonii",NA,NA,NA
137273,"Nimbochromis venustus",NA,NA,NA
137271,"Fossorochromis rostratus","NC_028089","Fossorochromis rostratus mitochondrion, complete genome",16581
136868,"Protomelas annectens","NC_027953","Protomelas annectens mitochondrion, complete genome",16583
136867,"Mylochromis labidodon",NA,NA,NA
136863,"Buccochromis atritaeniatus",NA,NA,NA
136862,"Nimbochromis polystigma",NA,NA,NA
136860,"Tramitichromis lituris",NA,NA,NA
131405,"Herichthys carpintis",NA,NA,NA
131241,"Cichlasoma portalegrense",NA,NA,NA
131240,"Hypsophrys nicaraguensis",NA,NA,NA
120229,"Stigmatochromis woodi",NA,NA,NA
120225,"Protomelas fenestratus",NA,NA,NA
120216,"Haplochromis beadlei",NA,NA,NA
120215,"Mylochromis lateristriga","NC_029740","Mylochromis lateristriga mitochondrion, complete genome",16576
120210,"Labeotropheus trewavasae",NA,NA,NA
120196,"Haplochromis lividus",NA,NA,NA
120195,"Haplochromis simpsoni",NA,NA,NA
120192,"Haplochromis velifer",NA,NA,NA
119969,"Geophagus argyrostictus",NA,NA,NA
119479,"Herichthys labridens","KT222939","Herichthys labridens isolate MLClab NADH dehydrogenase subunit 5 (ND5) gene, partial cds; mitochondrial",1694
113515,"Cichlasoma bimaculatum",NA,NA,NA
106584,"Dimidiochromis compressiceps","NC_018561","Dimidiochromis compressiceps mitochondrion, complete genome",16583
106582,"Maylandia zebra","KT221043","Maylandia zebra mitochondrion, complete genome",16582
97002,"Taeniacara candidi","KR150873","UNVERIFIED: Taeniacara candidi mitochondrion sequence",16581
96998,"Petenia splendida","NC_024835","Petenia splendida mitochondrion, complete genome",16518
96994,"Teleocichla cinderella",NA,NA,NA
96991,"Gymnogeophagus gymnogenys",NA,NA,NA
95543,"Tropheops tropheops",NA,NA,NA
87888,"Oreochromis latilabris",NA,NA,NA
87887,"Oreochromis ndalalani",NA,NA,NA
87886,"Oreochromis grahami","NC_070106","Oreochromis grahami mitochondrion, complete genome",16626
87884,"Oreochromis amphimelas",NA,NA,NA
85440,"Astatotilapia bloyeti",NA,NA,NA
84390,"Cribroheros bussingi",NA,NA,NA
84389,"Cribroheros alfari",NA,NA,NA
81351,"Retroculus xinguensis",NA,NA,NA
81349,"Gymnogeophagus labiatus",NA,NA,NA
81347,"Biotodoma wavrini",NA,NA,NA
81345,"Aequidens michaeli",NA,NA,NA
81343,"Acarichthys heckelii",NA,NA,NA
81341,"Satanoperca jurupari",NA,NA,NA
81340,"Satanoperca acuticeps",NA,NA,NA
81339,"Geophagus brasiliensis","PP059106","Geophagus brasiliensis isolate F-G-b-2 mitochondrion, complete genome",16561
81338,"Crenicichla regani",NA,NA,NA
81337,"Crenicichla lugubris",NA,NA,NA
81336,"Cichla temensis","NC_084244","Cichla temensis mitochondrion, complete genome",16530
81335,"Cichla orinocensis",NA,NA,NA
81334,"Cichla monoculus","NC_084243","Cichla monoculus mitochondrion, complete genome",16526
81333,"Chaetobranchus semifasciatus",NA,NA,NA
81332,"Astronotus crassipinnis",NA,NA,NA
80772,"Paratilapia polleni","NC_011170","Paratilapia polleni mitochondrion, complete genome",16543
77313,"Haplochromis sauvagei",NA,NA,NA
77308,"Haplochromis plagiodon",NA,NA,NA
77304,"Haplochromis katavi",NA,NA,NA
