"taxid","species_name","accession_num","seq_name","seq_len"
747752,"Cichla melaniae",NA,NA,NA
747751,"Cichla jariina",NA,NA,NA
745803,"Satanoperca lilith",NA,NA,NA
745802,"Heros efasciatus","JX190170","Heros efasciatus hypothetical protein (ptr) gene, partial cds",705
745343,"Teleocichla gephyrogramma",NA,NA,NA
745342,"Crenicichla vittata",NA,NA,NA
745341,"Crenicichla tendybaguassu",NA,NA,NA
745340,"Crenicichla semifasciata",NA,NA,NA
745339,"Crenicichla scottii",NA,NA,NA
745338,"Crenicichla punctata",NA,NA,NA
745337,"Crenicichla notophthalmus",NA,NA,NA
745336,"Crenicichla missioneira",NA,NA,NA
745335,"Crenicichla minuano",NA,NA,NA
745334,"Crenicichla menezesi",NA,NA,NA
745333,"Crenicichla macrophthalma",NA,NA,NA
745332,"Crenicichla iguassuensis",NA,NA,NA
745331,"Crenicichla empheres",NA,NA,NA
745330,"Crenicichla compressiceps",NA,NA,NA
745329,"Crenicichla celidochilus",NA,NA,NA
702365,"Protomelas spilonotus",NA,NA,NA
691896,"Dicrossus maculatus",NA,NA,NA
691893,"Limbochromis robertsi","KJ816607","Limbochromis robertsi isolate CICH47 Ptr (Ptr) gene, partial cds",688
683192,"Interochromis loocki",NA,NA,NA
676247,"Amphilophus astorquii",NA,NA,NA
676246,"Amphilophus flaveolus",NA,NA,NA
676245,"Amphilophus chancho",NA,NA,NA
673034,"Vieja zonata",NA,NA,NA
673033,"Vieja hartwegi","HQ427608","Vieja hartwegi voucher UTFTC 2537 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
673032,"Vieja bifasciata","HQ427603","Vieja bifasciata voucher UTFTC 2033 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
665440,"Pterochromis congicus","GQ168058","Pterochromis congicus isolate J42 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665437,"Chilochromis duponti","GQ168028","Chilochromis duponti isolate J02 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665432,"Coptodon tholloni","GQ168055","Tilapia tholloni isolate J35 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665431,"Coelotilapia joka","GQ168054","Tilapia joka isolate J33 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665430,"Tilapia guinasana","GQ168053","Tilapia guinasana isolate J32 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665429,"Coptodon dageti","GQ168072","Tilapia dageti isolate J63 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665425,"Steatocranus ubanguiensis","GQ168077","Steatocranus ubanguiensis isolate J68 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665420,"Steatocranus glaber","GQ168067","Steatocranus glaber isolate J55 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665419,"Steatocranus gibbiceps","GQ168043","Steatocranus gibbiceps isolate J20 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665418,"Steatocranus bleheri","GQ168041","Steatocranus bleheri isolate J18 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665417,"Sarotherodon mvogoi","GQ168062","Sarotherodon mvogoi isolate J49 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665415,"Pelmatochromis buettikoferi","GQ168035","Pelmatochromis buettikoferi isolate J11 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665414,"Gobiocichla wonderi","GQ168030","Gobiocichla wonderi isolate J04 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
665408,"Congolapia bilineata","GQ168075","Tilapia bilineata 'Salonga' isolate J66 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
661982,"Rocio octofasciata","KF557085","Rocio octofasciata hypothetical protein (ptr) gene, partial cds",543
613157,"Cichla kelberi",NA,NA,NA
565375,"Geophagus proximus",NA,NA,NA
565372,"Geophagus megasema",NA,NA,NA
559353,"Neolamprologus sexfasciatus",NA,NA,NA
559352,"Neolamprologus obscurus",NA,NA,NA
559349,"Lepidiolamprologus mimicus",NA,NA,NA
559347,"Xenotilapia rotundiventralis",NA,NA,NA
559346,"Xenotilapia papilio",NA,NA,NA
559345,"Xenotilapia melanogenys",NA,NA,NA
559344,"Xenotilapia leptura",NA,NA,NA
559343,"Cyprichromis coloratus",NA,NA,NA
559342,"Benthochromis horii",NA,NA,NA
547570,"Haplochromis hiatus",NA,NA,NA
547569,"Haplochromis iris",NA,NA,NA
543938,"Haplochromis angustifrons",NA,NA,NA
543933,"Schwetzochromis neodon",NA,NA,NA
543924,"Haplochromis rudolfianus",NA,NA,NA
526995,"Nyassachromis prostoma",NA,NA,NA
526960,"Eclectochromis ornatus",NA,NA,NA
526958,"Petrotilapia nigra",NA,NA,NA
526956,"Buccochromis heterotaenia",NA,NA,NA
516076,"Cichla piquiti",NA,NA,NA
454628,"Rhamphochromis ferox",NA,NA,NA
454626,"Rhamphochromis woodi",NA,NA,NA
452219,"Xenochromis hecqui",NA,NA,NA
452215,"Plecodus elaviae",NA,NA,NA
452213,"Neolamprologus devosi",NA,NA,NA
451874,"Nyassachromis microcephalus",NA,NA,NA
451872,"Otopharynx lithobates",NA,NA,NA
451859,"Sciaenochromis ahli",NA,NA,NA
451857,"Chindongo flavus",NA,NA,NA
451856,"Chindongo demasoni",NA,NA,NA
451848,"Copadichromis trimaculatus",NA,NA,NA
451842,"Copadichromis mloto",NA,NA,NA
451841,"Copadichromis jacksoni",NA,NA,NA
451840,"Copadichromis cyaneus",NA,NA,NA
449991,"Wajpamheros nourissati",NA,NA,NA
449988,"Mayaheros beani",NA,NA,NA
449328,"Telmatochromis brichardi",NA,NA,NA
449327,"Neolamprologus ventralis",NA,NA,NA
449324,"Neolamprologus prochilus",NA,NA,NA
449323,"Neolamprologus pectoralis",NA,NA,NA
449322,"Neolamprologus mustax",NA,NA,NA
449320,"Neolamprologus longicaudatus",NA,NA,NA
449319,"Neolamprologus falcicula",NA,NA,NA
449318,"Neolamprologus bifasciatus",NA,NA,NA
449317,"Julidochromis dickfeldi",NA,NA,NA
449287,"Tahuantinsuyoa macantzatza",NA,NA,NA
449282,"Krobia guianensis",NA,NA,NA
449276,"Nannacara taenia",NA,NA,NA
449274,"Nannacara aureocephalus",NA,NA,NA
449269,"Cichlasoma pusillum",NA,NA,NA
449268,"Cichlasoma araguaiense",NA,NA,NA
449267,"Bujurquina syspilus",NA,NA,NA
449265,"Bujurquina peregrinabunda",NA,NA,NA
449264,"Aequidens tubicen",NA,NA,NA
449257,"Aequidens potaroensis",NA,NA,NA
449256,"Aequidens patricki",NA,NA,NA
449254,"Aequidens chimantanus",NA,NA,NA
449250,"Andinoacara biseriatus",NA,NA,NA
446522,"Benitochromis ufermanni",NA,NA,NA
445558,"Hemitilapia oxyrhynchus",NA,NA,NA
445512,"Labidochromis gigas",NA,NA,NA
445511,"Mylochromis mola",NA,NA,NA
445509,"Chindongo elongatus",NA,NA,NA
445508,"Placidochromis johnstoni",NA,NA,NA
445507,"Maylandia aurora",NA,NA,NA
445506,"Pseudotropheus crabro",NA,NA,NA
445505,"Copadichromis mbenjii",NA,NA,NA
445504,"Ctenopharynx pictus",NA,NA,NA
445503,"Protomelas spilopterus",NA,NA,NA
445501,"Docimodus evelynae",NA,NA,NA
441665,"Rheoheros coeruleus",NA,NA,NA
441663,"Parachromis friedrichsthalii",NA,NA,NA
441656,"Amphilophus xiloaensis",NA,NA,NA
441536,"Maylandia fainzilberi",NA,NA,NA
441521,"Maylandia pyrsonotos",NA,NA,NA
441520,"Maylandia phaeos",NA,NA,NA
441518,"Maylandia mbenjii",NA,NA,NA
441517,"Maylandia hajomaylandi",NA,NA,NA
441516,"Maylandia greshakei",NA,NA,NA
441515,"Maylandia emmiltos",NA,NA,NA
441513,"Maylandia chrysomallos",NA,NA,NA
441512,"Maylandia benetos",NA,NA,NA
431670,"Telmatochromis brachygnathus",NA,NA,NA
425697,"Serranochromis longimanus",NA,NA,NA
422201,"Protomelas virgatus",NA,NA,NA
420348,"Cichlasoma dimerus",NA,NA,NA
420112,"Lamprologus ornatipinnis",NA,NA,NA
420109,"Neolamprologus wauthioni",NA,NA,NA
420108,"Neolamprologus leloupi",NA,NA,NA
420107,"Neolamprologus multifasciatus",NA,NA,NA
420106,"Lamprologus laparogramma",NA,NA,NA
420105,"Lamprologus signatus",NA,NA,NA
409979,"Perissodus eccentricus",NA,NA,NA
407193,"Thorichthys maculipinnis","HQ427611","Thorichthys ellioti voucher UtFTC 2841 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
407111,"Amphilophus istlanus","HQ427610","Cichlasoma istlanum voucher UTFTC 2266 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
399407,"Vieja maculicauda",NA,NA,NA
399273,"Tylochromis mylodon","KF557061","Tylochromis mylodon hypothetical protein (ptr) gene, partial cds",555
399272,"Tylochromis bangwelensis",NA,NA,NA
399271,"Tylochromis lateralis","KF557060","Tylochromis lateralis hypothetical protein (ptr) gene, partial cds",642
388460,"Symphysodon tarzoo",NA,NA,NA
383918,"Cincelichthys pearsei","HQ427623","Cichlasoma pearsei voucher UTFTC 2874 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
383917,"Chuco intermedium",NA,NA,NA
383916,"Thorichthys pasionis",NA,NA,NA
383915,"Herichthys deppii",NA,NA,NA
383914,"Theraps irregularis","HQ427609","Theraps irregularis voucher UTFTC 2438 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
378739,"Gymnogeophagus meridionalis",NA,NA,NA
350780,"Uaru fernandezyepezi",NA,NA,NA
350777,"Mesonauta festivus","KF557076","Mesonauta festivus hypothetical protein (ptr) gene, partial cds",642
342867,"Apistogramma bitaeniata",NA,NA,NA
342864,"Thorichthys aureus",NA,NA,NA
342863,"Parachromis motaguensis",NA,NA,NA
338890,"Melanochromis vermivorus",NA,NA,NA
331646,"Haplochromis paludinosus",NA,NA,NA
329924,"Lamprologus teugelsi",NA,NA,NA
329923,"Lepidiolamprologus kendalli",NA,NA,NA
329916,"Neolamprologus buescheri",NA,NA,NA
329915,"Lamprologus speciosus",NA,NA,NA
329339,"Heroina isonycterina",NA,NA,NA
329337,"Nandopsis tetracanthus","KF557081","Nandopsis tetracanthus hypothetical protein (ptr) gene, partial cds",631
329336,"Australoheros scitulus",NA,NA,NA
329334,"Australoheros angiru",NA,NA,NA
323801,"Tramitichromis intermedius",NA,NA,NA
323800,"Trematocranus placodon",NA,NA,NA
323798,"Taeniochromis holotaenia",NA,NA,NA
323797,"Taeniolethrinops furcicauda",NA,NA,NA
323792,"Maylandia lanisticola",NA,NA,NA
323791,"Protomelas insignis",NA,NA,NA
323788,"Otopharynx argyrosoma",NA,NA,NA
323785,"Mylochromis ericotaenia",NA,NA,NA
323781,"Lethrinops mylodon",NA,NA,NA
323779,"Lethrinops longimanus",NA,NA,NA
323778,"Lethrinops altus",NA,NA,NA
323776,"Labidochromis vellicans",NA,NA,NA
323775,"Gephyrochromis lawsi",NA,NA,NA
323773,"Diplotaxodon argenteus",NA,NA,NA
323772,"Diplotaxodon apogon",NA,NA,NA
323771,"Diplotaxodon aeneus",NA,NA,NA
323768,"Ctenopharynx intermedius",NA,NA,NA
323766,"Corematodus taeniatus",NA,NA,NA
323764,"Chilotilapia rhoadesii","KF557020","Chilotilapia rhoadesii hypothetical protein (ptr) gene, partial cds",642
323762,"Copadichromis chrysonotus",NA,NA,NA
323759,"Buccochromis nototaenia",NA,NA,NA
323756,"Alticorpus mentale",NA,NA,NA
318749,"Amphilophus hogaboomorum",NA,NA,NA
318743,"Mayaheros urophthalmus","HQ427624","Cichlasoma urophthalmum voucher UTFTC 2369 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
318736,"Maskaheros argenteus",NA,NA,NA
318730,"Rheoheros lentiginosus",NA,NA,NA
318681,"Amatitlania nanolutea",NA,NA,NA
318680,"Amphilophus lyonsi",NA,NA,NA
318677,"Nandopsis haitiensis","HQ427607","Nandopsis haitiensis voucher UTFTC 2267 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
318676,"Australoheros facetus",NA,NA,NA
318672,"Cichlasoma taenia",NA,NA,NA
318583,"Andinoacara coeruleopunctatus",NA,NA,NA
318582,"Australoheros tembe",NA,NA,NA
318500,"Mesoheros atromaculatus",NA,NA,NA
316409,"Haplochromis obliquidens",NA,NA,NA
316406,"Cheilochromis euchilus",NA,NA,NA
316396,"Orthochromis mosoensis",NA,NA,NA
316395,"Orthochromis luichensis",NA,NA,NA
316394,"Orthochromis rubrolabialis",NA,NA,NA
316393,"Orthochromis rugufuensis",NA,NA,NA
316392,"Orthochromis kasuluensis",NA,NA,NA
316391,"Orthochromis uvinzae",NA,NA,NA
313996,"Tyrannochromis maculiceps",NA,NA,NA
313994,"Stigmatochromis modestus",NA,NA,NA
313993,"Lethrinops parvidens",NA,NA,NA
313992,"Aulonocara hueseri",NA,NA,NA
313991,"Labidochromis chisumulae",NA,NA,NA
311996,"Sargochromis giardi",NA,NA,NA
311526,"Nimbochromis linni",NA,NA,NA
311525,"Serranochromis stappersi",NA,NA,NA
311523,"Serranochromis altus",NA,NA,NA
311521,"Sargochromis mellandi",NA,NA,NA
311520,"Serranochromis meridianus",NA,NA,NA
311519,"Sargochromis mortimeri",NA,NA,NA
311518,"Sargochromis coulteri",NA,NA,NA
311515,"Chetia brevicauda",NA,NA,NA
311509,"Serranochromis macrocephalus",NA,NA,NA
311508,"Serranochromis angusticeps","KF557050","Serranochromis angusticeps hypothetical protein (ptr) gene, partial cds",582
311506,"Thoracochromis demeusii",NA,NA,NA
311505,"Chetia brevis",NA,NA,NA
311504,"Sargochromis codringtonii",NA,NA,NA
311503,"Thoracochromis buysi",NA,NA,NA
311502,"Sargochromis carlottae",NA,NA,NA
311500,"Chetia flaviventris",NA,NA,NA
311498,"Thoracochromis albolabris",NA,NA,NA
311497,"Pharyngochromis acuticeps",NA,NA,NA
311495,"Serranochromis thumbergi",NA,NA,NA
309900,"Neolamprologus nigriventris",NA,NA,NA
309899,"Neolamprologus niger",NA,NA,NA
309894,"Cyprichromis zonatus",NA,NA,NA
309881,"Cyprichromis pavo",NA,NA,NA
309879,"Cyprichromis microlepidotus",NA,NA,NA
309875,"Paracyprichromis nigripinnis",NA,NA,NA
306559,"Symphysodon discus",NA,NA,NA
304217,"Rhamphochromis longiceps",NA,NA,NA
303559,"Haplochromis flavus",NA,NA,NA
303557,"Haplochromis elegans",NA,NA,NA
303556,"Haplochromis aeneocolor",NA,NA,NA
303186,"Nandopsis ramsdeni",NA,NA,NA
302988,"Tylochromis pulcher",NA,NA,NA
302987,"Pelmatochromis nigrofasciatus","GQ168036","Pelmatochromis nigrofasciatus isolate J12 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
302985,"Rubricatochromis guttatus",NA,NA,NA
302984,"Gobiocichla ethelwynnae","KF557025","Gobiocichla ethelwynnae hypothetical protein (ptr) gene, partial cds",642
302982,"Etia nguti","GQ168029","Etia nguti isolate J03 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
302979,"Tomocichla asfraci",NA,NA,NA
302965,"Paretroplus tsimoly",NA,NA,NA
302778,"Etroplus canarensis",NA,NA,NA
299339,"Haplotaxodon trifasciatus",NA,NA,NA
299337,"Greenwoodochromis christyi",NA,NA,NA
299336,"Benthochromis melanoides",NA,NA,NA
296566,"Myaka myaka","KF557036","Myaka myaka hypothetical protein (ptr) gene, partial cds",549
296564,"Konia dikume",NA,NA,NA
296563,"Konia eisentrauti","KF557032","Konia eisentrauti hypothetical protein (ptr) gene, partial cds",642
296561,"Pungu maclareni","KF557047","Pungu maclareni hypothetical protein (ptr) gene, partial cds",642
296559,"Stomatepia mongo",NA,NA,NA
296555,"Sarotherodon linnellii",NA,NA,NA
296554,"Sarotherodon caroli",NA,NA,NA
296553,"Sarotherodon lohbergeri",NA,NA,NA
293472,"Hemichromis elongatus","GQ168063","Hemichromis elongatus isolate J50 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
293471,"Bathybates hornii",NA,NA,NA
293470,"Bathybates leo",NA,NA,NA
293469,"Bathybates vittatus",NA,NA,NA
293468,"Bathybates graueri",NA,NA,NA
293467,"Bathybates minor",NA,NA,NA
287489,"Petrochromis fasciolatus",NA,NA,NA
287480,"Petrochromis macrognathus",NA,NA,NA
286728,"Placidochromis polli",NA,NA,NA
286602,"Xenotilapia nigrolabiata",NA,NA,NA
286601,"Sciaenochromis fryeri",NA,NA,NA
286583,"Otopharynx heterodon",NA,NA,NA
286582,"Nimbochromis fuscotaeniatus",NA,NA,NA
286578,"Hemibates stenosoma",NA,NA,NA
286576,"Greenwoodochromis bellcrossi",NA,NA,NA
286574,"Baileychromis centropomoides",NA,NA,NA
286572,"Aulonocara stuartgranti",NA,NA,NA
284754,"Satanoperca pappaterra",NA,NA,NA
284753,"Satanoperca daemon",NA,NA,NA
284752,"Geophagus abalios",NA,NA,NA
284751,"Geophagus dicrozoster",NA,NA,NA
284750,"Biotoecus dicentrarchus",NA,NA,NA
284748,"Cichla intermedia",NA,NA,NA
284746,"Apistogramma agassizii",NA,NA,NA
284745,"Mesonauta egregius","KF557075","Mesonauta egregius hypothetical protein (ptr) gene, partial cds",582
284744,"Cichlasoma orinocense",NA,NA,NA
284743,"Apistogramma hoignei",NA,NA,NA
284740,"Mikrogeophagus ramirezi","KF557079","Mikrogeophagus ramirezi hypothetical protein (ptr) gene, partial cds",642
284734,"Crenicichla sveni","KF557069","Crenicichla sveni hypothetical protein (ptr) gene, partial cds",642
284732,"Geophagus surinamensis",NA,NA,NA
284725,"Gymnogeophagus balzanii",NA,NA,NA
284720,"Gymnogeophagus rhabdotus",NA,NA,NA
284718,"Crenicichla geayi",NA,NA,NA
284704,"Apistogrammoides pucallpaensis",NA,NA,NA
284697,"Satanoperca mapiritensis",NA,NA,NA
284696,"Geophagus brachybranchus",NA,NA,NA
284692,"Geophagus grammepareius",NA,NA,NA
284691,"Biotodoma cupido",NA,NA,NA
281269,"Haplochromis guiarti",NA,NA,NA
281253,"Amphilophus zaliosus",NA,NA,NA
278785,"Lamprologus stappersi",NA,NA,NA
277995,"Pseudocrenilabrus nicholsi",NA,NA,NA
277994,"Pseudocrenilabrus philander",NA,NA,NA
272725,"Neolamprologus modestus","HM050182","Neolamprologus modestus hypothetical protein LOC564097 (Ptr) gene, partial cds",747
272724,"Lamprologus lemairii",NA,NA,NA
272723,"Neolamprologus mondabu",NA,NA,NA
272722,"Julidochromis ornatus",NA,NA,NA
272721,"Neolamprologus fasciatus",NA,NA,NA
272720,"Lepidiolamprologus attenuatus",NA,NA,NA
272719,"Lepidiolamprologus profundicola",NA,NA,NA
272718,"Neolamprologus petricola",NA,NA,NA
272717,"Telmatochromis dhonti",NA,NA,NA
257977,"Haplochromis chilotes",NA,NA,NA
252142,"Vieja fenestrata",NA,NA,NA
247411,"Amphilophus trimaculatus","HQ427613","Cichlasoma trimaculatum voucher UTFTC 2759 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
247410,"Vieja guttulata",NA,NA,NA
247407,"Thorichthys helleri",NA,NA,NA
247403,"Herichthys bartoni",NA,NA,NA
247402,"Herichthys steindachneri",NA,NA,NA
247401,"Thorichthys callolepis",NA,NA,NA
247400,"Paraneetroplus bulleri","HQ427614","Paraneetroplus bulleri voucher UTFTC 2775 hypothetical protein LOC564097 (Ptr) gene, partial cds",705
247398,"Herichthys pantostictus",NA,NA,NA
247396,"Herichthys tamasopoensis",NA,NA,NA
247393,"Herichthys minckleyi",NA,NA,NA
244518,"Petrochromis trewavasae",NA,NA,NA
244514,"Petrochromis polyodon","KF557043","Petrochromis polyodon hypothetical protein (ptr) gene, partial cds",594
244513,"Petrochromis famula",NA,NA,NA
244511,"Limnotilapia dardennii","KF557034","Limnotilapia dardennii hypothetical protein (ptr) gene, partial cds",642
242822,"Bujurquina vittata",NA,NA,NA
242821,"Laetacara dorsigera",NA,NA,NA
242820,"Andinoacara rivulatus","KF557063","Andinoacara rivulatus hypothetical protein (ptr) gene, partial cds",567
242819,"Aequidens metae",NA,NA,NA
240489,"Callochromis melanostigma",NA,NA,NA
240485,"Xenotilapia longispinis",NA,NA,NA
240484,"Xenotilapia caudafasciata",NA,NA,NA
240481,"Xenotilapia flavipinnis",NA,NA,NA
240480,"Xenotilapia boulengeri",NA,NA,NA
240473,"Lestradea stappersii",NA,NA,NA
238235,"Satanoperca leucosticta",NA,NA,NA
238234,"Crenicichla alta",NA,NA,NA
238233,"Heros severus",NA,NA,NA
238232,"Etroplus suratensis",NA,NA,NA
238231,"Paretroplus nourissati",NA,NA,NA
238230,"Paretroplus damii",NA,NA,NA
238228,"Paretroplus kieneri",NA,NA,NA
238227,"Paretroplus menarambo",NA,NA,NA
238226,"Paretroplus dambabe","KF557009","Paretroplus dambabe hypothetical protein (ptr) gene, partial cds",594
238225,"Paretroplus maromandia",NA,NA,NA
238224,"Paretroplus maculatus","JX190173","Paretroplus maculatus hypothetical protein (ptr) gene, partial cds",705
238221,"Ptychochromoides vondrozo",NA,NA,NA
238218,"Ptychochromis inornatus",NA,NA,NA
238217,"Ptychochromis grandidieri","JX190174","Ptychochromis grandidieri hypothetical protein (ptr) gene, partial cds",570
227845,"Thoracochromis brauschi","GQ168069","Thoracochromis brauschi isolate J60 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
227775,"Haplochromis gracilior",NA,NA,NA
227774,"Haplochromis squamipinnis",NA,NA,NA
227772,"Haplochromis crebridens",NA,NA,NA
227771,"Haplochromis vittatus",NA,NA,NA
227770,"Haplochromis microchrysomelas",NA,NA,NA
227769,"Haplochromis occultidens",NA,NA,NA
227768,"Haplochromis olivaceus",NA,NA,NA
227767,"Haplochromis graueri",NA,NA,NA
227766,"Haplochromis paucidens",NA,NA,NA
227765,"Haplochromis scheffersi",NA,NA,NA
227762,"Haplochromis insidiae",NA,NA,NA
227759,"Haplochromis rubescens",NA,NA,NA
227758,"Haplochromis nigroides",NA,NA,NA
227757,"Haplochromis astatodon",NA,NA,NA
219385,"Bathybates fasciatus","KF557014","Bathybates fasciatus hypothetical protein (ptr) gene, partial cds",642
219380,"Anomalochromis thomasi",NA,NA,NA
219373,"Nanochromis parilus","GQ168066","Nanochromis parilus isolate J53 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
219369,"Teleogramma brichardi","KP714190","Teleogramma brichardi voucher 6026 Ptr (Ptr) gene, partial cds",737
219366,"Pelvicachromis taeniatus","KJ816618","Pelvicachromis taeniatus isolate F6 Ptr (Ptr) gene, partial cds",688
205486,"Cynotilapia afra",NA,NA,NA
205334,"Astatotilapia flaviijosephi",NA,NA,NA
195092,"Trematocara macrostoma",NA,NA,NA
195090,"Lamprologus ocellatus",NA,NA,NA
184153,"Neolamprologus splendens",NA,NA,NA
184152,"Neolamprologus savoryi",NA,NA,NA
184151,"Neolamprologus pulcher",NA,NA,NA
184150,"Neolamprologus olivaceous",NA,NA,NA
184149,"Neolamprologus marunguensis",NA,NA,NA
184148,"Neolamprologus helianthus",NA,NA,NA
184147,"Neolamprologus gracilis",NA,NA,NA
175425,"Haplochromis oligacanthus",NA,NA,NA
172543,"Mesoheros festae",NA,NA,NA
172541,"Vieja breidohri",NA,NA,NA
172539,"Caquetaia myersi",NA,NA,NA
172537,"Cleithracara maronii","KF557068","Cleithracara maronii hypothetical protein (ptr) gene, partial cds",642
172535,"Parachromis managuensis","KF557082","Parachromis managuensis hypothetical protein (ptr) gene, partial cds",543
172533,"Aequidens diadema",NA,NA,NA
172532,"Hypselecara temporalis","KF557073","Hypselecara temporalis hypothetical protein (ptr) gene, partial cds",642
172531,"Aequidens tetramerus",NA,NA,NA
172530,"Laetacara thayeri",NA,NA,NA
172526,"Maskaheros regani",NA,NA,NA
172524,"Trichromis salvini","KF557080","Cichlasoma salvini hypothetical protein (ptr) gene, partial cds",546
172522,"Andinoacara pulcher","HM050147","Andinoacara pulcher hypothetical protein LOC564097 (Ptr) gene, partial cds",737
168804,"Teleocichla proselytus",NA,NA,NA
168803,"Teleocichla monogramma",NA,NA,NA
168802,"Nannacara anomala",NA,NA,NA
168092,"Orthochromis machadoi",NA,NA,NA
167929,"Oreochromis mortimeri",NA,NA,NA
167928,"Oreochromis karongae",NA,NA,NA
167849,"Orthochromis mazimeroensis",NA,NA,NA
167848,"Pseudosimochromis curvifrons","KF557046","Pseudosimochromis curvifrons hypothetical protein (ptr) gene, partial cds",642
167846,"Plecodus straeleni","KF557044","Plecodus straeleni hypothetical protein (ptr) gene, partial cds",642
167844,"Orthochromis polyacanthus",NA,NA,NA
165734,"Mylochromis anaphyrmus",NA,NA,NA
163648,"Tyrannochromis nigriventer","KF557062","Tyrannochromis nigriventer hypothetical protein (ptr) gene, partial cds",642
163647,"Tramitichromis variabilis",NA,NA,NA
163646,"Tramitichromis brevis",NA,NA,NA
163645,"Taeniolethrinops praeorbitalis",NA,NA,NA
163644,"Taeniolethrinops laticeps",NA,NA,NA
163642,"Sciaenochromis psammophilus",NA,NA,NA
163641,"Rhamphochromis macrophthalmus",NA,NA,NA
163639,"Sciaenochromis benthicola",NA,NA,NA
163638,"Rhamphochromis esox",NA,NA,NA
163637,"Protomelas taeniolatus",NA,NA,NA
163636,"Pallidochromis tokolosh",NA,NA,NA
163630,"Otopharynx speciosus",NA,NA,NA
163629,"Lethrinops microdon",NA,NA,NA
163628,"Lethrinops longipinnis",NA,NA,NA
163627,"Lethrinops furcifer",NA,NA,NA
163626,"Exochochromis anagenys",NA,NA,NA
163624,"Diplotaxodon macrops",NA,NA,NA
163623,"Diplotaxodon limnothrissa",NA,NA,NA
163621,"Diplotaxodon greenwoodi",NA,NA,NA
163619,"Dimidiochromis kiwinge",NA,NA,NA
163618,"Copadichromis virginalis",NA,NA,NA
163617,"Copadichromis quadrimaculatus",NA,NA,NA
163616,"Copadichromis borleyi",NA,NA,NA
163615,"Buccochromis oculatus",NA,NA,NA
161897,"Crenicichla lepidota",NA,NA,NA
160802,"Coptodon bemini",NA,NA,NA
160801,"Oreochromis jipe",NA,NA,NA
160745,"Oreochromis variabilis",NA,NA,NA
160743,"Oreochromis mweruensis",NA,NA,NA
158894,"Oreochromis andersonii","GQ168056","Oreochromis andersonii isolate J38 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
158784,"Tristramella simonis","GQ168064","Tristramella simonis isolate J51 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
158782,"Trematocara unimaculatum",NA,NA,NA
158780,"Coptodon walteri",NA,NA,NA
158779,"Pelmatolapia mariae","GQ168074","Tilapia mariae isolate J65 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
158778,"Coptodon louka","GQ168073","Tilapia louka isolate J64 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
158776,"Heterotilapia cessiana",NA,NA,NA
158775,"Pelmatolapia cabrae",NA,NA,NA
158774,"Tilapia busumana","GQ168049","Tilapia busumana isolate J28 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
158772,"Tilapia brevimanus","GQ168079","Tilapia brevimanus isolate J71 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
158771,"Thysochromis ansorgii","KJ816606","Thysochromis ansorgii isolate CICH46 Ptr (Ptr) gene, partial cds",688
158770,"Steatocranus tinanti","GQ168068","Steatocranus tinanti isolate J57 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
158769,"Sarotherodon occidentalis",NA,NA,NA
158768,"Sarotherodon caudomarginatus","GQ168070","Sarotherodon caudomarginatus isolate J61 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
158767,"Oreochromis schwebischi",NA,NA,NA
158766,"Oreochromis macrochir",NA,NA,NA
158765,"Iranocichla hormuzensis","GQ168081","Iranocichla hormuzensis isolate J74 hypothetical protein LOC564097 (Ptr) gene, partial cds",691
158763,"Cyclopharynx fwae",NA,NA,NA
